date,target_alloc,action,equity
1985-07-01,0.8,HOLD,827773.068594613
1985-07-02,0.8,HOLD,817036.8159021048
1985-07-03,0.8,HOLD,808319.4811008798
1985-07-05,0.8,HOLD,815650.14664909
1985-07-08,0.8,HOLD,800669.528182278
1985-07-09,0.8,HOLD,791413.8542917664
1985-07-10,0.8,HOLD,799655.4211016664
1985-07-11,0.8,HOLD,815838.0467103247
1985-07-12,0.8,HOLD,830674.7374387053
1985-07-15,0.8,HOLD,838306.060534594
1985-07-16,0.8,HOLD,860949.2346624823
1985-07-17,0.8,HOLD,892341.0322644205
1985-07-18,0.8,HOLD,869222.2210267272
1985-07-19,0.8,HOLD,878271.4086332186
1985-07-22,0.8,HOLD,870962.9164191124
1985-07-23,0.8,HOLD,877724.0291117397
1985-07-24,0.8,HOLD,863757.6549105821
1985-07-25,0.8,HOLD,874691.1975504117
1985-07-26,0.8,HOLD,869338.8589721177
1985-07-29,0.8,HOLD,827978.1878248185
1985-07-30,0.8,HOLD,827875.0446007308
1985-07-31,0.8,HOLD,830060.0075252902
1985-08-01,0.8,HOLD,850549.7758454349
1985-08-02,0.8,HOLD,848427.7397246719
1985-08-05,0.5,TRADE,828467.6636860603
1985-08-06,0.5,HOLD,818067.3456601052
1985-08-07,0.5,HOLD,807005.3756934898
1985-08-08,0.5,HOLD,809587.5943094098
1985-08-09,0.5,HOLD,811920.2510785419
1985-08-12,0.5,HOLD,806438.8869060266
1985-08-13,0.30000000000000004,TRADE,794129.0767121697
1985-08-14,0.30000000000000004,HOLD,794976.6405910514
1985-08-15,0.30000000000000004,HOLD,792949.4753704012
1985-08-16,0.30000000000000004,HOLD,787420.3745742633
1985-08-19,0.30000000000000004,HOLD,784579.7344040379
1985-08-20,0.30000000000000004,HOLD,791804.171604685
1985-08-21,0.4,TRADE,796624.2992919404
1985-08-22,0.30000000000000004,TRADE,789709.1427356678
1985-08-23,0.0,TRADE,787553.9217510504
1985-08-26,0.0,HOLD,788046.2663891151
1985-08-27,0.0,HOLD,788210.4445047812
1985-08-28,0.0,HOLD,788374.664142925
1985-08-29,0.0,HOLD,788538.9054145343
1985-08-30,0.0,HOLD,788703.189953075
1985-09-03,0.0,HOLD,789360.6633375782
1985-09-04,0.0,HOLD,789525.1155312178
1985-09-05,0.0,HOLD,789689.9949911755
1985-09-06,0.0,HOLD,789854.917718065
1985-09-09,0.0,HOLD,790349.8866054167
1985-09-10,0.0,HOLD,790514.9483556806
1985-09-11,0.0,HOLD,790680.044148959
1985-09-12,0.0,HOLD,790845.172392436
1985-09-13,0.0,HOLD,791010.3330861112
1985-09-16,0.0,HOLD,791506.0160208351
1985-09-17,0.0,HOLD,791671.3193924802
1985-09-18,0.0,HOLD,791836.6531510783
1985-09-19,0.0,HOLD,792002.0193598743
1985-09-20,0.0,HOLD,792167.4288356008
1985-09-23,0.2,TRADE,792663.8582768252
1985-09-24,0.0,TRADE,783347.3216148504
1985-09-25,0.0,HOLD,783510.9214863402
1985-09-26,0.0,HOLD,783674.5544244825
1985-09-27,0.0,HOLD,783838.2200108567
1985-09-30,0.0,HOLD,784329.4172829476
1985-10-01,0.0,HOLD,784493.2186405434
1985-10-02,0.0,HOLD,784657.0583505952
1985-10-03,0.0,HOLD,784822.3237001033
1985-10-04,0.0,HOLD,784987.6216978433
1985-10-07,0.0,HOLD,785483.7181067365
1985-10-08,0.0,HOLD,785649.1597653548
1985-10-09,0.0,HOLD,785814.6318842485
1985-10-10,0.0,HOLD,785980.1366513732
1985-10-11,0.0,HOLD,786145.6849494731
1985-10-14,0.0,HOLD,786642.4997596631
1985-10-15,0.0,HOLD,786808.1845129736
1985-10-16,0.8,TRADE,786973.9069307379
1985-10-17,0.8,HOLD,793678.0954872506
1985-10-18,0.8,HOLD,786206.337206121
1985-10-21,0.8,HOLD,775298.6432563068
1985-10-22,0.8,HOLD,787339.6964138553
1985-10-23,0.8,HOLD,797212.669506472
1985-10-24,0.8,HOLD,803750.1310445529
1985-10-25,0.8,HOLD,776932.4141161863
1985-10-28,0.8,HOLD,775030.7670597171
1985-10-29,0.8,HOLD,800413.9433613862
1985-10-30,0.8,HOLD,806117.5672422947
1985-10-31,0.8,HOLD,800813.9869233394
1985-11-01,0.8,HOLD,813688.9896828964
1985-11-04,0.8,HOLD,809285.8507529132
1985-11-05,0.8,HOLD,815489.8444481015
1985-11-06,0.8,HOLD,831033.2970824618
1985-11-07,0.8,HOLD,834735.665890805
1985-11-08,0.8,HOLD,862453.775243373
1985-11-11,0.8,HOLD,882233.2930242526
1985-11-12,0.8,HOLD,907449.7915362158
1985-11-13,0.8,HOLD,894808.1615727614
1985-11-14,0.8,HOLD,906515.8240169929
1985-11-15,0.8,HOLD,912219.560102412
1985-11-18,0.8,HOLD,907649.9399680942
1985-11-19,0.8,HOLD,918523.7579099613
1985-11-20,0.8,HOLD,911052.2308804689
1985-11-21,0.8,HOLD,936602.344488445
1985-11-22,0.8,HOLD,942973.2334915408
1985-11-25,0.8,HOLD,926562.6702068341
1985-11-26,0.8,HOLD,941272.3837264846
1985-11-27,0.8,HOLD,975161.3359268797
1985-11-29,0.8,HOLD,980231.5127950016
1985-12-02,0.8,HOLD,962653.665924773
1985-12-03,0.8,HOLD,963020.6990195389
1985-12-04,0.8,HOLD,1014587.9488463814
1985-12-05,0.8,HOLD,1024461.2239025906
1985-12-06,0.8,HOLD,993474.403826135
1985-12-09,0.8,HOLD,1003247.957156307
1985-12-10,0.8,HOLD,1012454.1637931794
1985-12-11,0.8,HOLD,1036003.1072399882
1985-12-12,0.8,HOLD,1047210.6391307678
1985-12-13,0.8,HOLD,1095108.882092201
1985-12-16,0.8,HOLD,1104715.8078373668
1985-12-17,0.8,HOLD,1081067.2062650747
1985-12-18,0.8,HOLD,1072094.893367731
1985-12-19,0.8,HOLD,1087972.2007119174
1985-12-20,0.8,HOLD,1094343.287276028
1985-12-23,0.8,HOLD,1061255.724194412
1985-12-24,0.8,HOLD,1046112.744455488
1985-12-26,0.8,HOLD,1052017.1824523434
1985-12-27,0.8,HOLD,1074732.3594640722
1985-12-30,0.8,HOLD,1083839.2547688077
1985-12-31,0.8,HOLD,1090543.9711200676
1986-01-02,0.8,HOLD,1067929.8248092236
1986-01-03,0.8,HOLD,1052620.140043021
1986-01-06,0.8,HOLD,1048218.334236548
1986-01-07,0.8,HOLD,1097284.185808668
1986-01-08,0.8,HOLD,1062128.2012002147
1986-01-09,0.8,HOLD,1012796.2698772484
1986-01-10,0.8,HOLD,1027339.5258160654
1986-01-13,0.8,HOLD,1017434.2636284421
1986-01-14,0.8,HOLD,1018468.69789998
1986-01-15,0.8,HOLD,1064866.191510869
1986-01-16,0.8,HOLD,1095753.530999355
1986-01-17,0.8,HOLD,1088949.5180364924
1986-01-20,0.8,HOLD,1063867.795904663
1986-01-21,0.8,HOLD,1052727.637317797
1986-01-22,0.8,HOLD,1021907.9264351116
1986-01-23,0.8,HOLD,1014436.8525006257
1986-01-24,0.8,HOLD,1032315.7266433989
1986-01-27,0.8,HOLD,1043758.0822497737
1986-01-28,0.8,HOLD,1067307.3664483638
1986-01-29,0.8,HOLD,1088855.3466550843
1986-01-30,0.8,HOLD,1070043.5595932244
1986-01-31,0.8,HOLD,1084586.9651293757
1986-02-03,0.8,HOLD,1111372.8559280853
1986-02-04,0.8,HOLD,1118411.3733057112
1986-02-05,0.8,HOLD,1141460.3868500253
1986-02-06,0.8,HOLD,1160840.3371415366
1986-02-07,0.8,HOLD,1177385.103818233
1986-02-10,0.8,HOLD,1192330.0538810566
1986-02-11,0.8,HOLD,1194698.8953495137
1986-02-12,0.8,HOLD,1203071.6773574073
1986-02-13,0.8,HOLD,1213612.5535784233
1986-02-14,0.8,HOLD,1235494.2000153812
1986-02-18,0.8,HOLD,1248138.4660349595
1986-02-19,0.8,HOLD,1221988.681232002
1986-02-20,0.8,HOLD,1228193.4334934084
1986-02-21,0.8,HOLD,1255078.4079099286
1986-02-24,0.8,HOLD,1232332.2992727384
1986-02-25,0.8,HOLD,1213353.9223791545
1986-02-26,0.8,HOLD,1200713.0379007328
1986-02-27,0.8,HOLD,1237104.2832269096
1986-02-28,0.8,HOLD,1234136.4168920093
1986-03-03,0.8,HOLD,1217894.7201868813
1986-03-04,0.8,HOLD,1235440.3216482524
1986-03-05,0.8,HOLD,1227802.7652763217
1986-03-06,0.8,HOLD,1239677.9995880865
1986-03-07,0.8,HOLD,1237043.7354165588
1986-03-10,0.8,HOLD,1275838.2457092279
1986-03-11,0.8,HOLD,1343416.6757107517
1986-03-12,0.8,HOLD,1373804.0811242247
1986-03-13,0.8,HOLD,1382677.399117042
1986-03-14,0.8,HOLD,1381544.1686741842
1986-03-17,0.8,HOLD,1365135.9982443685
1986-03-18,0.8,HOLD,1395356.6709569204
1986-03-19,0.8,HOLD,1390887.9580014911
1986-03-20,0.8,HOLD,1398260.3430953457
1986-03-21,0.8,HOLD,1402630.7687106067
1986-03-24,0.8,HOLD,1378884.6089155113
1986-03-25,0.8,HOLD,1387924.789361253
1986-03-26,0.8,HOLD,1381454.815788757
1986-03-27,0.8,HOLD,1408340.0348974422
1986-03-31,0.8,HOLD,1419984.8253857293
1986-04-01,0.8,HOLD,1408845.1692029433
1986-04-02,0.8,HOLD,1419886.7185815996
1986-04-03,0.8,HOLD,1413750.3546812276
1986-04-04,0.8,HOLD,1370756.5180823545
1986-04-07,0.8,HOLD,1345843.2303382982
1986-04-08,0.8,HOLD,1415089.621761436
1986-04-09,0.8,HOLD,1417458.87358031
1986-04-10,0.8,HOLD,1485037.5202153367
1986-04-11,0.8,HOLD,1507753.449652299
1986-04-14,0.8,HOLD,1540211.2330052718
1986-04-15,0.8,HOLD,1566095.934054994
1986-04-16,0.8,HOLD,1673200.5189504991
1986-04-17,0.8,HOLD,1676737.260248704
1986-04-18,0.8,HOLD,1636078.3880687188
1986-04-21,0.8,HOLD,1659530.423679088
1986-04-22,0.8,HOLD,1639718.5714480756
1986-04-23,0.8,HOLD,1627578.419135754
1986-04-24,0.8,HOLD,1693489.4080628096
1986-04-25,0.8,HOLD,1709867.9538488889
1986-04-28,0.8,HOLD,1692793.591682337
1986-04-29,0.8,HOLD,1644629.8826843784
1986-04-30,0.8,HOLD,1549935.6972444374
1986-05-01,0.8,HOLD,1530123.9104359562
1986-05-02,0.8,HOLD,1550671.905310075
1986-05-05,0.8,HOLD,1607145.8798625316
1986-05-06,0.8,HOLD,1605846.2573834388
1986-05-07,0.8,HOLD,1580864.4605127263
1986-05-08,0.8,HOLD,1604748.0176259405
1986-05-09,0.8,HOLD,1624628.9597715999
1986-05-12,0.8,HOLD,1619229.2183036422
1986-05-13,0.8,HOLD,1598917.1911364316
1986-05-14,0.8,HOLD,1596783.7473397893
1986-05-15,0.8,HOLD,1561962.2290897954
1986-05-16,0.8,HOLD,1540316.0163945458
1986-05-19,0.8,HOLD,1547924.9504880717
1986-05-20,0.8,HOLD,1592488.8101381985
1986-05-21,0.8,HOLD,1603363.9397804206
1986-05-22,0.8,HOLD,1662604.0956461935
1986-05-23,0.8,HOLD,1676647.9825236755
1986-05-27,0.8,HOLD,1704471.695514799
1986-05-28,0.8,HOLD,1707174.8559046222
1986-05-29,0.8,HOLD,1715381.6292135564
1986-05-30,0.8,HOLD,1758611.3545746377
1986-06-02,0.8,HOLD,1724693.3899145469
1986-06-03,0.8,HOLD,1726062.3868190683
1986-06-04,0.8,HOLD,1716757.731704186
1986-06-05,0.8,HOLD,1731302.041521835
1986-06-06,0.8,HOLD,1716493.7954659504
1986-06-09,0.8,HOLD,1621535.9953268603
1986-06-10,0.8,HOLD,1606727.7786090765
1986-06-11,0.8,HOLD,1658629.9401483126
1986-06-12,0.8,HOLD,1667003.5920030747
1986-06-13,0.8,HOLD,1721907.734915062
1986-06-16,0.8,HOLD,1676315.7633943774
1986-06-17,0.4,TRADE,1612642.25137988
1986-06-18,0.8,TRADE,1611284.709159574
1986-06-19,0.8,HOLD,1630118.327107877
1986-06-20,0.8,HOLD,1636888.267942594
1986-06-23,0.8,HOLD,1635453.7448249646
1986-06-24,0.8,HOLD,1665457.5189243357
1986-06-25,0.8,HOLD,1694865.5694877743
1986-06-26,0.8,HOLD,1686891.0844408905
1986-06-27,0.8,HOLD,1683533.5820289173
1986-06-30,0.8,HOLD,1708162.8903396605
1986-07-01,0.8,HOLD,1725507.3354252717
1986-07-02,0.8,HOLD,1741064.5813012498
1986-07-03,0.8,HOLD,1754685.6935087612
1986-07-07,0.8,HOLD,1574151.7049530796
1986-07-08,0.30000000000000004,TRADE,1469667.8606354247
1986-07-09,0.30000000000000004,HOLD,1488162.2866697365
1986-07-10,0.30000000000000004,HOLD,1478142.5616858152
1986-07-11,0.30000000000000004,HOLD,1465487.1982792304
1986-07-14,0.30000000000000004,HOLD,1435199.103234847
1986-07-15,0.2,TRADE,1410454.2062883717
1986-07-16,0.30000000000000004,TRADE,1417109.1202027826
1986-07-17,0.30000000000000004,HOLD,1426233.9560445757
1986-07-18,0.30000000000000004,HOLD,1420021.2410236998
1986-07-21,0.2,TRADE,1414279.381534928
1986-07-22,0.2,HOLD,1416241.0596642906
1986-07-23,0.2,HOLD,1414925.461248793
1986-07-24,0.2,HOLD,1415542.6734185512
1986-07-25,0.30000000000000004,TRADE,1421243.9195021624
1986-07-28,0.2,TRADE,1397776.6146218844
1986-07-29,0.1,TRADE,1390306.3336667619
1986-07-30,0.1,HOLD,1391360.9025919575
1986-07-31,0.1,HOLD,1392019.164911035
1986-08-01,0.1,HOLD,1390673.7004141777
1986-08-04,0.1,HOLD,1386439.3373638233
1986-08-05,0.1,HOLD,1384685.0885183485
1986-08-06,0.1,HOLD,1381147.3038528336
1986-08-07,0.1,HOLD,1381683.1428121387
1986-08-08,0.1,HOLD,1386204.5277064536
1986-08-11,0.1,HOLD,1395541.176362305
1986-08-12,0.2,TRADE,1400392.9879041906
1986-08-13,0.2,HOLD,1410576.5607285865
1986-08-14,0.30000000000000004,TRADE,1417384.7189735407
1986-08-15,0.30000000000000004,HOLD,1413737.9649147028
1986-08-18,0.2,TRADE,1409691.2823750363
1986-08-19,0.2,HOLD,1407013.5609483835
1986-08-20,0.30000000000000004,TRADE,1413578.404979199
1986-08-21,0.8,TRADE,1415684.9115310744
1986-08-22,0.8,HOLD,1436243.8516487565
1986-08-25,0.8,HOLD,1411994.3774037324
1986-08-26,0.8,HOLD,1439498.5221330132
1986-08-27,0.8,HOLD,1458765.374945069
1986-08-28,0.8,HOLD,1458811.869784777
1986-08-29,0.8,HOLD,1450136.5256778633
1986-09-02,0.8,HOLD,1395245.765888357
1986-09-03,0.8,HOLD,1405306.278504757
1986-09-04,0.8,HOLD,1440078.697383065
1986-09-05,0.2,TRADE,1400069.3653079749
1986-09-08,0.1,TRADE,1382955.2288365941
1986-09-09,0.1,HOLD,1380831.3537371687
1986-09-10,0.0,TRADE,1378100.4565308292
1986-09-11,0.0,HOLD,1378316.549830525
1986-09-12,0.0,HOLD,1378532.6753852605
1986-09-15,0.0,HOLD,1379181.2761786913
1986-09-16,0.0,HOLD,1379397.54446881
1986-09-17,0.0,HOLD,1379613.8434707904
1986-09-18,0.0,HOLD,1379830.183283903
1986-09-19,0.0,HOLD,1380046.553705365
1986-09-22,0.0,HOLD,1380695.858599741
1986-09-23,0.0,HOLD,1380912.3615901824
1986-09-24,0.0,HOLD,1381128.9054589116
1986-09-25,0.0,HOLD,1381345.47993599
1986-09-26,0.0,HOLD,1381562.0850214178
1986-09-29,0.0,HOLD,1382212.1246346354
1986-09-30,0.0,HOLD,1382428.8657295103
1986-10-01,0.0,HOLD,1382645.6442643635
1986-10-02,0.0,HOLD,1382862.4534075663
1986-10-03,0.0,HOLD,1383077.8647694697
1986-10-06,0.0,HOLD,1383724.3219814973
1986-10-07,0.0,HOLD,1383939.8689425106
1986-10-08,0.0,HOLD,1384155.443550788
1986-10-09,0.0,HOLD,1384371.058970199
1986-10-10,0.0,HOLD,1384586.7049979593
1986-10-13,0.0,HOLD,1385233.8663170561
1986-10-14,0.0,HOLD,1385449.647980434
1986-10-15,0.0,HOLD,1385665.467457376
1986-10-16,0.0,HOLD,1385881.3175426684
1986-10-17,0.0,HOLD,1386097.198236311
1986-10-20,0.0,HOLD,1386745.0330445436
1986-10-21,0.0,HOLD,1386961.0528080184
1986-10-22,0.0,HOLD,1387177.1069466267
1986-10-23,0.8,TRADE,1387393.191693585
1986-10-24,0.8,HOLD,1382588.7801839078
1986-10-27,0.8,HOLD,1377289.1402168423
1986-10-28,0.8,HOLD,1393814.3504866417
1986-10-29,0.8,HOLD,1408206.608009635
1986-10-30,0.8,HOLD,1446643.1428188263
1986-10-31,0.8,HOLD,1438736.2919404544
1986-11-03,0.8,HOLD,1446040.6449751635
1986-11-04,0.8,HOLD,1473424.6052560313
1986-11-05,0.8,HOLD,1478121.6395871674
1986-11-06,0.8,HOLD,1458386.599300826
1986-11-07,0.8,HOLD,1445632.1604364023
1986-11-10,0.8,HOLD,1430249.7224360292
1986-11-11,0.8,HOLD,1454919.054244351
1986-11-12,0.8,HOLD,1459810.0412249607
1986-11-13,0.8,HOLD,1406335.5072577328
1986-11-14,0.8,HOLD,1407930.1158155217
1986-11-17,0.8,HOLD,1399916.225119442
1986-11-18,0.30000000000000004,TRADE,1339848.9410732891
1986-11-19,0.0,TRADE,1330153.6496878127
1986-11-20,0.30000000000000004,TRADE,1330360.851719456
1986-11-21,0.30000000000000004,HOLD,1343766.2839212974
1986-11-24,0.4,TRADE,1357763.9994222228
1986-11-25,0.4,HOLD,1371955.0032496164
1986-11-26,0.8,TRADE,1384308.1053699288
1986-11-28,0.8,HOLD,1407990.2047187241
1986-12-01,0.8,HOLD,1382385.7931630712
1986-12-02,0.8,HOLD,1427114.2464056648
1986-12-03,0.8,HOLD,1454684.078253497
1986-12-04,0.8,HOLD,1451511.3744393995
1986-12-05,0.8,HOLD,1428856.4849501015
1986-12-08,0.8,HOLD,1400571.1879562642
1986-12-09,0.8,HOLD,1377558.8556783185
1986-12-10,0.8,HOLD,1378854.5876748404
1986-12-11,0.8,HOLD,1358523.3054343832
1986-12-12,0.8,HOLD,1333544.9017934944
1986-12-15,0.5,TRADE,1313124.126659937
1986-12-16,0.5,HOLD,1318556.4754753043
1986-12-17,0.30000000000000004,TRADE,1298389.3488213343
1986-12-18,0.30000000000000004,HOLD,1296766.7601676772
1986-12-19,0.5,TRADE,1304157.9313112714
1986-12-22,0.5,HOLD,1308378.63831272
1986-12-23,0.30000000000000004,TRADE,1290662.4752748706
1986-12-24,0.5,TRADE,1290483.2119336727
1986-12-26,0.5,HOLD,1292214.1708875191
1986-12-29,0.0,TRADE,1272907.9530577783
1986-12-30,0.0,HOLD,1273140.982630324
1986-12-31,0.0,HOLD,1273374.0679612933
1987-01-02,0.1,TRADE,1273840.3647533776
1987-01-05,0.8,TRADE,1286551.0472045224
1987-01-06,0.8,HOLD,1320682.313348201
1987-01-07,0.8,HOLD,1403841.0472724228
1987-01-08,0.8,HOLD,1464332.9850758195
1987-01-09,0.8,HOLD,1493763.0138907733
1987-01-12,0.8,HOLD,1547968.9938680143
1987-01-13,0.8,HOLD,1554900.154719667
1987-01-14,0.8,HOLD,1628320.6181308525
1987-01-15,0.8,HOLD,1664970.495812022
1987-01-16,0.8,HOLD,1622370.5166466169
1987-01-19,0.8,HOLD,1720902.873951686
1987-01-20,0.8,HOLD,1721789.6140191443
1987-01-21,0.8,HOLD,1661392.0387880213
1987-01-22,0.8,HOLD,1755128.744483509
1987-01-23,0.8,HOLD,1722770.8635333772
1987-01-26,0.8,HOLD,1652897.4382933823
1987-01-27,0.8,HOLD,1716075.976409466
1987-01-28,0.8,HOLD,1740804.906242273
1987-01-29,0.8,HOLD,1689977.8289115357
1987-01-30,0.8,HOLD,1713363.5580053227
1987-02-02,0.8,HOLD,1807866.6245881247
1987-02-03,0.8,HOLD,1840990.7192693136
1987-02-04,0.8,HOLD,1894095.191247942
1987-02-05,0.8,HOLD,1925204.476179609
1987-02-06,0.8,HOLD,1924076.5363654813
1987-02-09,0.8,HOLD,1894500.0168186226
1987-02-10,0.8,HOLD,1856937.321855752
1987-02-11,0.8,HOLD,1957726.095657122
1987-02-12,0.8,HOLD,1964993.3207770851
1987-02-13,0.8,HOLD,2045465.938799494
1987-02-17,0.8,HOLD,2181824.5033420958
1987-02-18,0.8,HOLD,2104133.238347891
1987-02-19,0.8,HOLD,2062205.1628690534
1987-02-20,0.8,HOLD,2025482.0660632954
1987-02-23,0.8,HOLD,1995570.1068565317
1987-02-24,0.8,HOLD,2030877.1132611176
1987-02-25,0.8,HOLD,2090194.151173747
1987-02-26,0.8,HOLD,2126004.8817563546
1987-02-27,0.8,HOLD,2142338.9591877502
1987-03-02,0.8,HOLD,2089256.6712403845
1987-03-03,0.8,HOLD,2073185.6478339192
1987-03-04,0.8,HOLD,2153826.333393906
1987-03-05,0.8,HOLD,2196017.410727861
1987-03-06,0.8,HOLD,2182800.751841599
1987-03-09,0.8,HOLD,2125185.285957618
1987-03-10,0.8,HOLD,2185006.143915287
1987-03-11,0.8,HOLD,2210407.0478337156
1987-03-12,0.8,HOLD,2192321.275815768
1987-03-13,0.8,HOLD,2140822.9633060787
1987-03-16,0.8,HOLD,2126526.463074576
1987-03-17,0.8,HOLD,2222614.2697320194
1987-03-18,0.8,HOLD,2226020.0390491774
1987-03-19,0.8,HOLD,2285673.0733272154
1987-03-20,0.8,HOLD,2344822.409571957
1987-03-23,0.8,HOLD,2329686.5815359233
1987-03-24,0.8,HOLD,2354080.185473611
1987-03-25,0.8,HOLD,2353288.459550564
1987-03-26,0.8,HOLD,2368951.163599604
1987-03-27,0.8,HOLD,2312919.612495757
1987-03-30,0.8,HOLD,2141970.673325077
1987-03-31,0.8,HOLD,2208675.707385164
1987-04-01,0.8,HOLD,2208555.651764513
1987-04-02,0.8,HOLD,2257295.161802269
1987-04-03,0.8,HOLD,2374202.9970991886
1987-04-06,0.8,HOLD,2358228.0254471265
1987-04-07,0.8,HOLD,2242423.3670710567
1987-04-08,0.8,HOLD,2299725.944827144
1987-04-09,0.8,HOLD,2280800.9065018264
1987-04-10,0.8,HOLD,2265233.922096703
1987-04-13,0.8,HOLD,2125683.0731991595
1987-04-14,0.8,HOLD,1996278.3933938402
1987-04-15,0.8,HOLD,2074400.9124956324
1987-04-16,0.8,HOLD,2111723.19183528
1987-04-20,0.8,HOLD,2061712.4175328393
1987-04-21,0.8,HOLD,2135133.7261449373
1987-04-22,0.8,HOLD,2113354.4636121434
1987-04-23,0.8,HOLD,2106518.510779937
1987-04-24,0.8,HOLD,2003306.6710043692
1987-04-27,0.4,TRADE,1978433.4329871088
1987-04-28,0.4,HOLD,2000798.9900165095
